APR Percentage,Bankruptcy Fore Closure Check,Current Mortgage Balance,Estimated Credit Score Band Id,Estimated Credit Score,Estimated Property Value,Is Best Offer,Lender Id,Lender Rank,Loan Amount Requested,OfferId,Origination Fee,Other Lender Fees,Property City,Property State,Property Type Id,Property Zip Code,QuestionerId,Requested Loan Type Id,State,Status ,Veteran
5.568,no,95001,5,3,150000,TRUE,136,4,105002,86009003-76c0-470a-88fd-08f0535e1bd4,0,0,Powder Springs,GA,1,30127,bfff4c76-209b-4ffe-bef0-f17e07a21bb4,2,GA,0,No
5.568,no,95001,5,3,150000,TRUE,136,4,105002,86009003-76c0-470a-88fd-08f0535e1bd4,0,0,Powder Springs,GA,1,30127,bfff4c76-209b-4ffe-bef0-f17e07a21bb4,2,GA,1,No
4.333,no,225001,1,3,325000,TRUE,7,2,225001,0ff189f5-2be0-4259-a1ad-a1ce42da30ef,0,4837,Mc Kenney,VA,1,23872,3c64422a-f995-494b-b113-26544c6231d2,2,VA,1,Yes
4.333,no,225001,1,3,325000,TRUE,7,2,225001,0ff189f5-2be0-4259-a1ad-a1ce42da30ef,0,4837,Mc Kenney,VA,1,23872,3c64422a-f995-494b-b113-26544c6231d2,2,VA,1,Yes
,no,10000,5,5,600000,,,,330000,f4201e5a-2b59-4969-a257-852290ad69f0,,,Thousand Oaks,CA,2,91362,93ceab3d-17a0-4cdc-834b-4c364f999e1c,2,CA,1,No
4.344,no,200001,5,5,275000,TRUE,9,1,200001,6e51a9f6-fddd-4238-8143-cc825aa8b953,0,795,Independence,KY,1,41051,be7f2a19-1992-4943-8ab0-d1090ab5ca22,2,KY,1,No
5.351,no,110001,9,9,325000,TRUE,232,1,190001,02a6ece1-32d3-4d18-b47a-2a259be44cf1,795,0,Lyme,NH,1,3768,ba1f25ea-c9e3-4469-8b9a-31a0846235cc,2,NH,1,No
,no,190001,6,5,600000,,,,295001,11365d2f-8d6b-4d76-9fcb-e2b8000fe1cc,,,Long Beach,CA,1,90805,a4482409-3fd4-4691-9628-c91f1f1e9998,2,CA,1,Yes
4.629,no,10000,1,3,550000,TRUE,165,5,95001,d5be9663-95b6-4ebe-91fe-5e0c748971a5,0,0,Ventura,CA,1,93003,538e6ae7-dccd-4886-9e82-927eea6c44ca,2,CA,1,No
4.629,no,10000,1,3,550000,TRUE,165,5,95001,d5be9663-95b6-4ebe-91fe-5e0c748971a5,0,0,Ventura,CA,1,93003,538e6ae7-dccd-4886-9e82-927eea6c44ca,2,CA,1,No
4.906,no,60001,7,5,350000,TRUE,9,1,65001,db65ff2a-cce1-4ae2-92b6-4a0279f84f47,0,2192,Anchorage,AK,1,99508,4102c40b-7c8f-4611-9f55-835b623c7e97,2,AK,1,Yes
4.762,no,140001,3,3,300000,TRUE,83,1,140001,f9955a5d-3b45-4176-a514-fafdcbacef2e,1490,0,Fort Myers,FL,5,33912,20875169-c9d7-4621-9ac3-b1a3535f4260,2,FL,1,No
3.844,no,190001,3,3,275000,TRUE,83,1,190001,31235d5e-d1e9-4fd9-80f5-a37aa5b9aace,1490,0,Stanhope,NJ,3,7874,cbd4e070-57ac-4efa-997d-3c5c9594bdd3,2,NJ,1,No
3.844,no,190001,3,3,275000,TRUE,83,1,190001,31235d5e-d1e9-4fd9-80f5-a37aa5b9aace,1490,0,Stanhope,NJ,3,7874,cbd4e070-57ac-4efa-997d-3c5c9594bdd3,2,NJ,1,No
4.511,no,375001,3,3,450000,TRUE,83,3,380001,86cc694e-326b-4e09-8174-59a8e9b59a0d,1490,6650,Maywood,NJ,1,7607,37a0e1e2-c796-47d2-8bb5-c2b2d51c2511,2,NJ,1,No
5.007,no,170001,7,5,275000,TRUE,232,3,220001,e2ef4f34-99fd-4a65-8418-7f98fb16a38a,795,3850,Glen Burnie,MD,1,21060,c6bab1da-f987-4637-83ec-0ff36af4fb60,2,MD,1,No
4.727,no,150001,1,5,225000,TRUE,232,1,150001,ba56c384-754e-4b67-9fae-3c36878697f9,795,0,Dyersburg,TN,1,38024,56cdf5cf-e374-432a-9a29-f19fab621b6f,2,TN,1,No
5.071,no,30001,1,3,200000,TRUE,232,1,30001,3631ddf3-1f68-4700-896e-65655621532f,795,0,La Place,LA,1,70068,6c7d53b0-2927-4372-ba93-ad5830e1029d,2,LA,1,Yes
4.185,no,115001,1,3,325000,TRUE,83,1,115001,7231a965-70d4-4825-8704-9a5899cc5acb,1490,0,Centreville,VA,2,20120,ac696d36-78ce-4e2c-bd5d-d10e3e25ceb0,2,VA,1,No
4.936,no,90001,4,5,250000,TRUE,83,1,190001,160cf7e5-2ad3-47a4-9a0e-cb47bec77b9d,1490,0,Fort Worth,TX,1,76132,8dd029e4-3025-45c4-b2bb-7dbc70b1aed6,2,TX,1,No
4.045,no,140001,3,3,180000,TRUE,83,1,140001,0c3d82e7-05a6-4585-871a-07369ea37899,1490,0,Yucca Valley,CA,1,92284,4b2ecadd-2008-4de5-a1ee-41d686848ba6,2,CA,1,No
5.201,no,20001,9,9,180000,TRUE,9,1,80001,b0775839-215a-48b2-a926-f370638a0bce,0,2195,Mcallen,TX,1,78501,a05f20ab-23b5-4ebd-9fac-fada98de1883,2,TX,1,No
4.675,no,150001,5,5,225000,TRUE,83,1,150001,1f9738dc-b143-436e-81cf-eb318ed63013,1490,0,Jewett City,CT,1,6351,2ba2fd43-265f-4997-93fb-3c498b79eb0e,2,CT,1,Yes
4.572,bankruptcy,200001,9,9,250000,TRUE,9,1,200001,2375a7c3-a423-4081-9957-c1ad246625a3,0,795,Sicklerville,NJ,2,8081,40222d96-1f1b-46f9-8d55-ed8a04cfc0a0,2,NJ,1,No
4.572,bankruptcy,200001,9,9,250000,TRUE,9,1,200001,2375a7c3-a423-4081-9957-c1ad246625a3,0,795,Sicklerville,NJ,2,8081,40222d96-1f1b-46f9-8d55-ed8a04cfc0a0,2,NJ,1,No
5.347,no,40001,9,9,225000,TRUE,232,1,40001,020eac9f-4e74-4007-8402-f56927ae1045,795,0,Plainville,CT,1,6062,7544ad55-e939-4008-ad82-a15dedc31758,2,CT,1,Yes
4.774,no,85001,1,3,170000,TRUE,83,1,85001,317b50db-4a49-45e8-bf59-68e09d94eeb1,1490,0,Medina,OH,1,44256,a214c756-3d43-4de2-acc7-c4aff99fea59,2,OH,1,No
3.806,no,95001,1,3,750000,TRUE,83,1,435001,38bf800d-20ad-48b6-b893-fc0c5bbbf6db,1490,0,Torrance,CA,1,90504,239e679f-a5d1-4878-ae3e-40dc31aac185,2,CA,1,No
4.702,no,10001,7,7,105000,TRUE,83,1,65001,456b7e4b-a44c-4b3e-86e5-fd5ed6ac0407,1490,1397,Trenton,NJ,1,8638,a7c0707a-90e1-4322-a91f-cac4cccd2ecf,2,NJ,1,Yes
4.145,no,275001,5,5,350000,TRUE,232,1,275001,34a0e429-841b-43b5-b3b1-f0b8ae4aba31,795,5912,Wayland,MA,3,1778,699f50ad-dc18-4050-804f-69282dc7d4ad,2,MA,1,Yes
4.876,no,60001,3,3,275000,TRUE,83,1,60001,6f8dd83b-1a55-4e43-8f43-991e2a943253,1490,0,Chesnee,SC,1,29323,2663be92-17d1-4da1-805c-87c2540f4b9f,2,SC,1,No
5.06,no,150001,3,3,200000,TRUE,83,1,155001,0629f9d7-e1c4-46b0-934a-fcbda155a12f,1490,0,South Lake Tahoe,CA,3,96150,331fdf89-a40a-4ae5-b07f-69d10eb9a25f,2,CA,1,No
5.004,no,250001,9,5,750000,TRUE,7,3,510002,0454a75e-e9fb-4ba2-b7dd-a166b0ab3004,0,8925,Kenmore,WA,1,98028,a79e3a12-e6c6-40eb-b939-a8ca6615e308,2,WA,1,No
4.6,no,200001,1,3,375000,TRUE,83,1,215001,d2a64432-dc1a-49b5-a7a3-642b55847e60,1490,0,Thornton,CO,1,80241,437cbf93-28a2-47aa-84d7-582506478637,2,CO,1,No
4.6,no,200001,1,3,375000,TRUE,83,1,215001,d2a64432-dc1a-49b5-a7a3-642b55847e60,1490,0,Thornton,CO,1,80241,437cbf93-28a2-47aa-84d7-582506478637,2,CO,1,No
3.728,no,450001,1,3,800000,TRUE,165,1,450001,47557c54-6de7-436c-853c-8dc82da76f60,0,0,La Jolla,CA,3,92037,7b30d3fc-61a1-4298-a980-edf8a727ed04,2,CA,1,No
4.239,no,180001,1,3,250000,TRUE,9,3,180001,105d548f-f0ca-41f0-bbc3-ea73c763118a,0,795,Cincinnati,OH,1,45245,d1de3045-32d4-421f-8836-6a7f6051622a,2,OH,1,No
4.239,no,180001,1,3,250000,TRUE,9,3,180001,105d548f-f0ca-41f0-bbc3-ea73c763118a,0,795,Cincinnati,OH,1,45245,d1de3045-32d4-421f-8836-6a7f6051622a,2,OH,1,No
4.29,no,100001,3,5,170000,TRUE,136,1,100001,498e62a1-da14-4245-882f-9e753fcf6e0c,0,2150,Flowery Branch,GA,1,30542,761aa4db-8657-4dfe-bd79-a113057c6be1,2,GA,1,Yes
4.503,no,80001,3,3,130000,TRUE,83,1,90001,ee4f7c5d-84fc-4220-929e-06384c53c93a,1490,0,Paris,TX,1,75460,a25e5840-42df-4527-8320-626121ec1503,2,TX,1,No
4.503,no,80001,3,3,130000,TRUE,83,1,90001,ee4f7c5d-84fc-4220-929e-06384c53c93a,1490,0,Paris,TX,1,75460,a25e5840-42df-4527-8320-626121ec1503,2,TX,1,No
4.596,no,250001,1,3,325000,TRUE,83,1,250001,52c0342e-4ba9-46dd-a272-bad4110a6fd2,1490,0,Fort Mill,SC,2,29708,6802b13b-84ec-41a5-978c-f848ca16c690,2,SC,1,No
4.344,no,180001,9,9,200000,TRUE,9,1,180001,16ed6330-d350-4247-8620-153b06d0948b,0,795,Toms River,NJ,1,8757,11583410-9020-4569-82fb-0aeae1ff75ad,2,NJ,1,No
4.07,no,325001,6,5,650000,TRUE,83,1,430001,536287c5-8950-46e0-95f3-9853f3a989fe,1490,0,Downey,CA,1,90240,65b56e11-870e-4c3a-a8df-c06c68106ffb,2,CA,1,No
4.719,no,160001,3,3,190000,TRUE,83,1,160001,b42328f1-d9ec-4e26-b9ea-28346d1e484e,1490,0,Lubbock,TX,1,79413,f6613615-919b-4591-9c61-40a83d08a26a,2,TX,1,Yes
4.735,no,10000,1,3,300000,TRUE,83,1,230000,2b1b5ff0-c35a-4729-b0c6-8b9c26055554,1490,0,Pentwater,MI,1,49449,2b27b951-5a1e-47ad-afb3-9fde0c6d1f3a,2,MI,1,No
4.735,no,10000,1,3,300000,TRUE,83,1,230000,2b1b5ff0-c35a-4729-b0c6-8b9c26055554,1490,0,Pentwater,MI,1,49449,2b27b951-5a1e-47ad-afb3-9fde0c6d1f3a,2,MI,1,No
4.637,no,95001,5,5,350000,TRUE,232,1,195001,6e811a7a-599b-40f2-965b-b1442d784ee7,795,0,Stowe,VT,1,5672,99543dc0-855f-4cfc-bca8-7c11afaf6449,2,VT,1,No
4.496,no,115001,3,3,250000,TRUE,165,4,145001,78d59336-aec7-465a-9aab-9274cb04d052,0,0,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
4.341,no,115001,3,3,250000,TRUE,232,2,145001,fa2ffc0f-ac58-40de-bd98-7f640edc13a1,795,0,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
5.112,no,115001,3,3,250000,TRUE,9,6,145001,cd25a080-525a-47e6-804f-2a18bc16d643,0,795,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
4.13,no,115001,3,3,250000,TRUE,83,1,145001,bec7d8c1-71ae-4d41-a7f5-5a99c3587add,1490,0,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
4.61,no,115001,3,3,250000,TRUE,7,5,145001,d7938c32-ac31-4a28-bfb9-1209416ceef0,0,0,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
4.487,no,115001,3,3,250000,TRUE,136,3,145001,cdc6d53d-bc47-4b14-a3fb-62f510528f1b,0,0,Hialeah,FL,3,33012,4279d9e3-32d3-4522-af9e-f91d616d0733,2,FL,1,No
4.007,bankruptcy,150001,6,5,475000,TRUE,83,1,325002,cfb5e36c-ef59-4eeb-bb18-0703781387c7,1490,6987,Romeo,MI,1,48065,fb0d0aa5-fb38-42a6-87d8-ab5a42e09a88,2,MI,1,Yes
3.905,no,200001,1,3,325000,TRUE,83,1,245002,a2401765-c33f-4dd5-b860-49eeb4925131,1490,5267,Fayetteville,NC,1,28306,43ba018b-19e5-4325-975b-958d05370830,2,NC,1,Yes
3.905,no,200001,1,3,325000,TRUE,83,1,245002,a2401765-c33f-4dd5-b860-49eeb4925131,1490,5267,Fayetteville,NC,1,28306,43ba018b-19e5-4325-975b-958d05370830,2,NC,1,Yes
3.905,no,200001,1,3,325000,TRUE,83,1,245002,a2401765-c33f-4dd5-b860-49eeb4925131,1490,5267,Fayetteville,NC,1,28306,43ba018b-19e5-4325-975b-958d05370830,2,NC,1,Yes
3.905,no,200001,1,3,325000,TRUE,83,1,245002,a2401765-c33f-4dd5-b860-49eeb4925131,1490,5267,Fayetteville,NC,1,28306,43ba018b-19e5-4325-975b-958d05370830,2,NC,1,Yes
4.477,no,275001,5,7,350000,TRUE,9,1,275001,1dcec0bf-e469-4ef7-978c-ce80060f084a,0,795,New Orleans,LA,1,70122,fa5717dd-4a0c-4d17-9687-0b0319ec36dc,2,LA,1,No
,no,130001,2,3,190000,,,,130001,60c27baf-837b-46c8-8633-6a446b01c4c4,,,Holly,MI,1,48442,0d13af22-cdb2-4b8e-95f9-03c82557b5c7,2,MI,1,No
4.707,no,170001,6,7,225000,TRUE,9,1,170001,c174009d-c517-41ad-b771-cbbb4368ccdb,0,795,Elk Grove,CA,6,95757,226f6327-309d-44b0-a936-6e3b7f8c2bff,2,CA,1,No
4.987,bankruptcy,110001,6,5,250000,TRUE,165,4,165001,61a2fae8-2505-4da1-8895-69800b83abc7,0,0,El Dorado,AR,1,71730,33d635bc-72ff-4c6d-b835-7f1f90539fe3,2,AR,1,No
4.795,bankruptcy,140001,4,5,300000,TRUE,9,1,160001,1c291b98-06cf-48ca-b0f9-7e1acee204c5,0,4235,Deridder,LA,6,70634,2a84e412-71d3-43d9-9ada-9cc13b8b6d10,2,LA,1,Yes
4.501,no,160001,7,7,250000,TRUE,7,1,170001,9b1d5956-ca80-463a-a1ef-9f8c234e2e22,0,2975,Stamford,CT,3,6902,3d0bdc42-b691-4e08-83a4-35de4f543668,2,CT,1,No
4.603,no,50001,1,3,85000,TRUE,83,1,50001,a30a25b9-c4e8-4415-84cd-e70329912dd5,1490,0,Lansing,MI,1,48912,6aa0f726-d93c-4ff1-b77f-fe12749241b1,2,MI,1,No
4.538,no,250001,3,3,500000,TRUE,83,1,250001,30188ece-ceb2-45eb-817c-247a9e6d23c9,1490,0,Frisco,TX,1,75035,05d707c6-550a-4482-ba8f-12c95d35c237,2,TX,1,No
4.048,no,100001,4,5,150000,TRUE,136,1,100001,560887d2-9955-4ac9-ae03-0ddeb96dfe38,0,2150,Kingman,AZ,1,86401,5333fa3f-e3b7-4ca3-82bc-b416f4bdcb27,2,AZ,1,Yes
4.056,no,250001,7,7,900000,TRUE,232,1,285001,3f73d190-0550-4b9b-827a-13d0885b34f3,795,0,Kingston,NH,1,3848,02ec94a9-e84d-4530-9b62-64ed2fa94692,2,NH,1,No
4.511,no,115001,3,3,120000,TRUE,9,1,115001,3c7c24bc-8647-473f-9202-9231a31bb75e,0,795,Willington,CT,1,6279,74d5d146-0685-4442-be4b-49abd513fffb,2,CT,1,No
4.787,no,70001,6,5,90000,TRUE,232,2,70001,7d796602-b672-4d2a-bf2c-db5d3cd4ecac,795,0,Chicago,IL,1,60628,9d4755fb-c332-4b22-aa46-12a8d0ba757a,2,IL,1,No
4.752,no,250001,5,5,375000,TRUE,232,1,260001,453fe2ea-153e-4c45-a406-536d66569307,795,0,Marshfield,MA,1,2050,0c2d0afd-0970-4550-8447-a8f8d13bc051,2,MA,1,No
5.218,no,70001,1,3,95000,TRUE,232,1,80001,e9c7c9be-3692-45d9-87fd-527fa25825ad,795,1400,Longview,TX,1,75605,1ab1bccb-c781-4a95-95ad-85bc5da6fe01,2,TX,1,No
3.769,no,250001,4,7,350000,TRUE,232,1,250001,aa6678ae-a7b4-4cd1-86c2-72b961e0c293,795,0,Houston,TX,1,77095,f39aaa27-991a-4910-956f-bda65cd43657,2,TX,1,No
4.951,no,50001,9,9,300000,TRUE,83,1,180002,175d827d-acc9-4371-97a6-0a604e177e0e,1490,3150,Farmington,CT,1,6032,4bd861a3-c3cc-4825-95b9-ee73b091deb4,2,CT,0,No
5.066,no,275001,9,7,500000,TRUE,83,1,385001,7b8bdef6-ff4e-452d-943f-1e2e26e05e8c,1490,6737,San Diego,CA,1,92114,74aef73e-2c57-4c91-956d-44e0a08802c7,2,CA,1,No
5.261,no,160001,5,5,225000,TRUE,83,1,170001,8f4e1955-becf-4764-89d6-7bc530bfb4f2,1490,0,Maywood,IL,1,60153,25aa4662-3bab-4111-bbf9-4d025846de76,2,IL,1,No
4.981,no,125001,7,7,160000,TRUE,83,1,135001,83f8abfd-5150-4662-83f8-c6b40a6d4e37,1490,2362,Pitman,NJ,1,8071,3bb876d0-358b-4907-a94b-b0fe971fde01,2,NJ,1,No
4.72,no,190001,1,3,350000,TRUE,232,2,190001,cc9d0882-57e3-4c6f-a2cf-07b32fdf9b91,795,0,Aurora,IL,1,60504,9a4612bf-7959-4d3b-bb52-4dcb3a22405c,2,IL,1,No
3.921,no,350001,1,3,550000,TRUE,232,1,395002,779b18eb-e608-48fb-890c-db2bcf5b273c,795,0,Miami,FL,1,33138,01a49338-9c41-404e-ac12-82049e74c6c8,2,FL,1,No
5.037,no,50001,5,7,110000,TRUE,83,1,90001,fd371fa4-2d21-4803-8835-8a0005be223e,1490,1575,Spokane,WA,1,99217,5bd665d8-0882-4aa8-82af-52e994890686,2,WA,1,No
5.638,no,30001,2,3,140000,TRUE,9,1,105001,6dcbec7d-499f-4db0-a03a-4aaa5b10b02c,0,795,Bowdon,GA,6,30108,96ed3f87-8bc6-46cf-a321-b1cd64c33d94,2,GA,1,No
5.57,no,275001,7,7,600000,TRUE,9,1,325001,ecdb12df-8a8f-4538-9595-235e347a2c50,0,6482,Westford,MA,1,1886,548e749d-9db2-42e5-862e-543c09514272,2,MA,1,No
3.882,no,475001,1,3,1500000,TRUE,7,1,475001,be97bff1-8750-4725-9fa3-85611a46a78f,0,0,Kailua,HI,1,96734,c4760c17-8d9a-405f-b15b-e0a8f38e09b4,2,HI,1,Yes
4.76,no,250001,3,3,600000,TRUE,9,2,305001,4929923b-26ad-476d-bfa8-4f8baff51fdf,0,795,Westford,MA,1,1886,fd9df06a-67b3-4ad7-9450-18e416e40ab9,2,MA,1,No
4.686,no,500001,1,5,850000,TRUE,9,2,580002,33283edd-c63e-42ba-a75b-6c52454fc387,0,795,Oceanside,CA,1,92056,62adc740-c366-495f-9802-a77bc68cbe5d,2,CA,1,Yes
4.71,no,110001,4,5,300000,TRUE,83,1,110001,8f516641-5438-4341-9193-bb09f48227f7,1490,0,Canton,MI,1,48188,48187e2f-e6b3-47c3-9f96-9a719bc7eba5,2,MI,1,Yes
4.023,no,10000,1,5,425000,TRUE,232,1,270000,7db7724c-8b9f-4229-adde-6505e022bf70,795,0,Longmont,CO,2,80503,316e834f-cc0f-4508-a0e6-1f562515cfe4,2,CO,1,No
5.245,no,200001,3,5,325000,TRUE,9,1,235001,25b203cd-76c9-489f-aed1-5d8407b87e68,0,795,Belgrade,MT,1,59714,eda510c8-a698-4503-aa1f-b4e736df79ef,2,MT,1,No
5.596,no,125001,5,3,200000,TRUE,9,1,155001,ba63b75d-49d8-44de-a569-17ae36ec2c9d,0,3507,Pinon Hills,CA,6,92372,eac70597-8cb5-43a7-9106-fe03cf923372,2,CA,1,No
4.524,no,100001,4,5,125000,TRUE,9,1,100001,c6a3199a-f285-4f99-9161-39181a2d0cb2,0,795,Stigler,OK,6,74462,57691727-feb4-4f4e-843d-8f46323308bb,2,OK,1,No
4.524,no,100001,4,5,125000,TRUE,9,1,100001,c6a3199a-f285-4f99-9161-39181a2d0cb2,0,795,Stigler,OK,6,74462,57691727-feb4-4f4e-843d-8f46323308bb,2,OK,1,No
4.463,no,170001,5,5,180000,TRUE,136,1,170001,adf157a7-a80f-499f-a8f3-8838ebc0ab83,0,3655,Tucson,AZ,1,85705,03554ce6-6ddf-4dd4-a59d-5de92a7946aa,2,AZ,1,Yes
3.762,no,350001,7,5,450000,TRUE,7,1,350001,54f6b560-07af-488f-a3fb-a0f99a61ff8a,0,0,Brownsburg,IN,1,46112,928a19b6-27b1-42da-bbe1-eedc015604a7,2,IN,1,No
5.016,bankruptcy,60001,7,7,150000,TRUE,83,1,115001,09677ac1-59b3-48b1-8bce-88e3823e4984,1490,2012,Orosi,CA,1,93647,49d142c4-598d-4b5d-a18e-ea23123e412c,2,CA,1,No
4.874,no,95001,9,9,250000,TRUE,7,1,180001,3b6ac165-6337-481d-ae97-546ffcf13a92,0,3150,Heber,CA,1,92249,28a85913-d605-4fa2-968d-d34e636c7b6a,2,CA,1,No
4.148,no,115001,1,3,250000,TRUE,83,2,115001,49cbcfd4-3dfd-40e7-9314-c58390669428,1490,2472,Orlando,FL,1,32829,d6a5eb41-7a63-4d48-a808-7b4816d74114,2,FL,1,Yes
4.74,no,450001,4,3,700000,TRUE,9,1,510002,6a66b269-9a1f-4362-80f4-2f97044d45df,0,795,Tacoma,WA,1,98422,acdcc1f3-0edb-420b-b4f2-4f4678af080c,2,WA,1,No
4.874,no,150001,3,3,375000,TRUE,232,1,175001,593ce386-f9f2-4f57-9c2e-b57eba812f74,795,0,Malden,MA,5,2148,470ce6f6-359d-411a-9f3b-6c65f2751ecf,2,MA,1,No
4.67,no,115001,4,5,130000,TRUE,83,1,115001,035334e4-df7f-47fb-ae44-f5f51e4d5a4f,1490,0,Matteson,IL,3,60443,a89794be-178c-4a3f-90f7-04f2fb40ff8b,2,IL,1,No
5.202,no,180001,6,3,275000,TRUE,165,4,205001,cc4de8aa-9d2b-462e-9159-1387a4237ec4,0,0,South Jordan,UT,2,84095,2146c632-fcba-416e-9bbd-878e42a2e037,2,UT,1,No
5.32,no,180001,6,3,275000,FALSE,7,2,205001,a4b95236-2f09-452d-870f-9feeb3b45f28,0,0,South Jordan,UT,2,84095,2146c632-fcba-416e-9bbd-878e42a2e037,2,UT,1,No
,bankruptcy,70001,9,9,140000,,,,105002,059110cf-5a3b-40dd-9e0f-e798958de125,,,Adel,GA,1,31620,a54d1f50-57f3-446d-8f8a-0fd7aaa23d35,2,GA,1,No
3.936,no,150001,6,7,180000,TRUE,83,1,150001,47266b1d-5c1d-419d-ab8b-11c7314dff91,1490,0,Fort Pierce,FL,1,34951,d6f85833-cb89-4083-9e44-e277b7869130,2,FL,1,No
4.204,no,160001,6,7,180000,TRUE,232,1,160001,e2053f0c-c82b-4d79-9351-a0afe6b2e524,795,0,Fort Pierce,FL,1,34951,7e2c4b16-fc99-4f56-8fef-9b111041720b,2,FL,1,No
5.044,no,95001,4,5,150000,TRUE,83,1,115001,17a7778f-dca5-45fe-9da8-c5c5a822b0d2,1490,0,Winston Salem,NC,1,27107,11a0b9bc-84a3-4646-8cde-a4908580bd33,2,NC,1,No
4.137,no,125001,1,3,400000,TRUE,83,1,125001,86b4f474-894b-4973-9897-79f2207e84b9,1490,0,Oak Park,IL,1,60302,1ec15be1-0a15-406d-8095-c12b272287c8,2,IL,1,No
4.644,no,125001,5,5,150000,TRUE,83,1,125001,8131ebc0-8561-4e6c-9046-5608ba1af372,1490,0,Maybee,MI,1,48159,874dabad-407c-437f-b403-cccfbcacd7a4,2,MI,1,No
4.903,no,115001,3,3,950000,TRUE,165,4,115001,a751e13f-05ad-49a9-bb01-5cd39a29a7a3,0,0,San Mateo,CA,1,94403,e7718ab9-041f-4de2-b554-514d24142f65,2,CA,1,No
4.719,no,115001,3,3,950000,TRUE,232,2,115001,34b9cf27-050a-424f-bb72-3461aa6be2e5,795,0,San Mateo,CA,1,94403,e7718ab9-041f-4de2-b554-514d24142f65,2,CA,1,No
4.723,no,115001,3,3,950000,TRUE,83,1,115001,0c6346c5-6a5b-4c07-96ab-3e246667ad74,1490,0,San Mateo,CA,1,94403,e7718ab9-041f-4de2-b554-514d24142f65,2,CA,1,No
4.868,no,115001,3,3,950000,TRUE,136,3,115001,9d5a7731-c8e6-40ef-bea4-1f0953e21880,0,0,San Mateo,CA,1,94403,e7718ab9-041f-4de2-b554-514d24142f65,2,CA,1,No
4.905,no,40001,4,3,160000,TRUE,83,1,70002,efd65d64-1ac5-4d75-868d-e6807e7d3191,1490,0,Reynoldsburg,OH,1,43068,94e29b90-168c-4fb9-8951-605d3d4297f4,2,OH,1,Yes
,no,125001,2,3,140000,,,,125001,11f06adc-a895-43a1-8335-d63baa65865d,,,Tampa,FL,1,33610,10488a86-9c06-43d3-96fe-b1bafde442fc,2,FL,1,No
4.447,no,90001,7,9,225000,TRUE,83,1,145001,881ee460-73fa-41c2-86d0-84d4fd464347,1490,3117,District Heights,MD,2,20747,2e57ffd0-f399-4c9c-b61d-cbf1685f7bb6,2,MD,1,Yes
5.779,no,40001,8,9,90000,TRUE,9,1,60001,9f16326f-1d1b-4c31-b7dd-b6dc14b8dd00,0,1845,Syracuse,NY,1,13207,40cad209-ef2e-4cbd-a392-bb4923be0c4a,2,NY,1,No
4.395,no,80001,7,9,115000,TRUE,83,1,80001,589c9672-465a-4ea2-9a0b-91ff9476c089,1490,0,Durham,NC,1,27707,99049054-0592-43f3-b5f6-b8e3b7bacabc,2,NC,1,No
5.476,no,120001,9,9,200000,TRUE,9,3,130001,ea5c0d29-dfa3-4ee5-b6b9-dea123c506d4,0,3070,Albany,OR,1,97322,8d39f3fc-4927-447a-a68a-c78aed79f6d8,2,OR,1,No
5.256,no,120001,9,9,200000,TRUE,83,2,130001,d8c8d2ec-07ae-4a4f-8692-af469e69508c,1490,2275,Albany,OR,1,97322,8d39f3fc-4927-447a-a68a-c78aed79f6d8,2,OR,1,No
5.663,no,120001,9,9,200000,TRUE,136,4,130001,bfdb29ab-1e2c-4f65-b672-1ba948c74746,0,2275,Albany,OR,1,97322,8d39f3fc-4927-447a-a68a-c78aed79f6d8,2,OR,1,No
5.003,no,120001,9,9,200000,TRUE,7,1,130001,3fd0fb83-a910-41f0-a33d-76b5d52a352e,0,2275,Albany,OR,1,97322,8d39f3fc-4927-447a-a68a-c78aed79f6d8,2,OR,1,No
5.478,no,115001,9,9,200000,TRUE,9,3,125001,fa4fc588-8d01-433e-adae-5c9815b75a2b,0,2982,Albany,OR,1,97322,9bbba108-5379-4eac-b0b3-315f5b928fcf,2,OR,1,No
5.26,no,115001,9,9,200000,TRUE,83,2,125001,39d83e51-28ce-4bc5-a029-1cc34b28d1af,1490,2187,Albany,OR,1,97322,9bbba108-5379-4eac-b0b3-315f5b928fcf,2,OR,1,No
5.003,no,115001,9,9,200000,TRUE,7,1,125001,4f09ac0c-073b-4368-8ec4-3733bd6a3e75,0,2187,Albany,OR,1,97322,9bbba108-5379-4eac-b0b3-315f5b928fcf,2,OR,1,No
4.979,no,70001,9,9,110000,TRUE,9,1,85001,cfd5157a-c41e-4e12-abe6-a749e7ee3ba4,0,2622,Millville,NJ,1,8332,46a89666-5050-488e-9ea8-d847be54d300,2,NJ,1,Yes
4.498,no,70001,1,3,130000,TRUE,83,1,100001,77734073-bd52-4812-b0a2-6db464e5529d,1490,0,Franklin Park,IL,3,60131,6dc4f2a2-7b91-4670-b890-6901cf3bed78,2,IL,1,No
